Time / ns,TotEng / Kcal mole⁻¹,KinEng / Kcal mole⁻¹,PotEng / Kcal mole⁻¹,Enthalpy / Kcal mole⁻¹,Temp / K,Press / atm,Volume / Å³,Density / g cm⁻¹
0.695,-28105.411,2471.1268,-30576.538,-29772.331,274.59815,-1237.7231,92345.414,0.97759729
0.7,-28169.502,2446.8326,-30616.334,-29512.536,271.89852,-997.2313,92345.414,0.97759729
0.705,-28158.92,2385.5719,-30544.492,-29013.81,265.09107,-634.77417,92345.414,0.97759729
0.71,-28098.38,2452.9061,-30551.286,-29929.711,272.57342,-1359.8021,92345.414,0.97759729
0.715,-28274.149,2419.795,-30693.944,-29368.497,268.89403,-812.5767,92345.414,0.97759729
0.72,-28181.678,2390.1071,-30571.785,-29819.279,265.59504,-1215.9533,92345.414,0.97759729
0.725,-28192.997,2415.7486,-30608.745,-29601.693,268.44438,-1045.9867,92345.414,0.97759729
0.73,-28249.189,2401.3752,-30650.564,-29896.628,266.84717,-1223.2584,92345.414,0.97759729
0.735,-28064.905,2472.4504,-30537.356,-29357.622,274.74524,-959.8695,92345.414,0.97759729
0.74,-28152.712,2470.6048,-30623.317,-29707.739,274.54015,-1154.6403,92345.414,0.97759729
0.745,-28176.716,2407.6004,-30584.316,-29262.7,267.53894,-806.36614,92345.414,0.97759729
0.75,-28061.246,2429.1265,-30490.372,-29224.378,269.93097,-863.65072,92345.414,0.97759729
0.755,-28184.225,2384.5532,-30568.778,-29589.421,264.97787,-1043.3879,92345.414,0.97759729
0.76,-28204.053,2402.0392,-30606.092,-29756.549,266.92096,-1152.7609,92345.414,0.97759729
0.765,-28101.129,2468.2755,-30569.404,-29686.863,274.28131,-1177.4409,92345.414,0.97759729
0.77,-28118.306,2406.7455,-30525.051,-29586.35,267.44393,-1090.0539,92345.414,0.97759729
0.775,-28108.859,2459.244,-30568.103,-29518.596,273.27771,-1046.7595,92345.414,0.97759729
0.78,-28126.057,2467.7675,-30593.825,-29145.124,274.22486,-756.6786,92345.414,0.97759729
0.785,-28076.343,2452.0901,-30528.433,-29491.211,272.48275,-1050.5698,92345.414,0.97759729
0.79,-28286.599,2366.1206,-30652.72,-29756.246,262.92958,-1091.2433,92345.414,0.97759729
0.795,-28123.007,2455.2333,-30578.241,-29099.928,272.83202,-725.38446,92345.414,0.97759729
0.8,-28111.496,2437.2896,-30548.786,-29560.049,270.83807,-1075.5811,92345.414,0.97759729
0.805,-28196.259,2437.7234,-30633.982,-29157.717,270.88628,-713.90299,92345.414,0.97759729
0.81,-28111.39,2445.6675,-30557.057,-29606.264,271.76905,-1109.9756,92345.414,0.97759729
0.815,-28049.335,2423.0476,-30472.382,-29516.764,269.25547,-1089.597,92345.414,0.97759729
