Time / ns,TotEng / Kcal mole⁻¹,KinEng / Kcal mole⁻¹,PotEng / Kcal mole⁻¹,Enthalpy / Kcal mole⁻¹,Temp / K,Press / atm,Volume / Å³,Density / g cm⁻¹
0.68,-31020.276,1775.5724,-32795.848,-30851.973,197.30631,124.96865,92345.414,0.97759729
0.685,-31063.513,1712.1252,-32775.639,-30974.236,190.25589,66.290169,92345.414,0.97759729
0.69,-30934.681,1803.9115,-32738.592,-31056.097,200.45543,-90.153983,92345.414,0.97759729
0.695,-30905.106,1790.6576,-32695.763,-30965.941,198.98261,-45.171262,92345.414,0.97759729
0.7,-30971.151,1777.4283,-32748.579,-30934.453,197.51254,27.249033,92345.414,0.97759729
0.705,-30952.06,1794.7151,-32746.775,-30949.341,199.43349,2.0185466,92345.414,0.97759729
0.71,-30957.83,1808.318,-32766.148,-30615.267,200.94508,254.36011,92345.414,0.97759729
0.715,-31023.124,1786.3747,-32809.499,-30621.826,198.50668,297.97243,92345.414,0.97759729
0.72,-30991.3,1801.5831,-32792.883,-30769.63,200.19669,164.59496,92345.414,0.97759729
0.725,-30969.58,1818.3476,-32787.928,-30588.848,202.0596,282.70167,92345.414,0.97759729
0.73,-31056.593,1814.091,-32870.684,-30962.541,201.58659,69.835372,92345.414,0.97759729
0.735,-31021.234,1764.164,-32785.398,-30848.626,196.03857,128.16523,92345.414,0.97759729
0.74,-30939.854,1862.5269,-32802.381,-30847.748,206.96893,68.390707,92345.414,0.97759729
0.745,-31031.5,1796.0586,-32827.559,-31010.387,199.58278,15.677244,92345.414,0.97759729
0.75,-30975.513,1839.4174,-32814.93,-31191.768,204.40093,-160.57426,92345.414,0.97759729
0.755,-30919.28,1840.3144,-32759.594,-30820.202,204.50061,73.567851,92345.414,0.97759729
0.76,-30942.382,1816.9749,-32759.357,-30745.053,201.90707,146.5215,92345.414,0.97759729
0.765,-30984.479,1815.1995,-32799.678,-30930.666,201.70977,39.956974,92345.414,0.97759729
0.77,-30951.831,1813.2102,-32765.041,-31124.223,201.48872,-128.00481,92345.414,0.97759729
0.775,-30902.55,1808.8545,-32711.404,-31160.178,201.00471,-191.29442,92345.414,0.97759729
0.78,-30959.568,1776.2216,-32735.79,-31058.571,197.37845,-73.512106,92345.414,0.97759729
0.785,-30985.283,1738.3741,-32723.657,-31134.926,193.17273,-111.11309,92345.414,0.97759729
0.79,-30875.478,1833.4539,-32708.932,-31060.947,203.73826,-137.71426,92345.414,0.97759729
0.795,-30927.647,1774.358,-32702.005,-30751.921,197.17136,130.47986,92345.414,0.97759729
0.8,-30980.628,1788.287,-32768.915,-31344.218,198.71918,-269.97365,92345.414,0.97759729
0.805,-30922.52,1845.0731,-32767.594,-30888.016,205.02941,25.620638,92345.414,0.97759729
0.81,-30934.304,1818.6444,-32752.948,-30779.007,202.09258,115.31092,92345.414,0.97759729
0.815,-31057.234,1776.9189,-32834.153,-31076.382,197.45594,-14.217852,92345.414,0.97759729
0.82,-30998.44,1787.1489,-32785.589,-30835.042,198.59272,121.32667,92345.414,0.97759729
0.825,-30966.424,1769.785,-32736.209,-31197.582,196.66319,-171.63978,92345.414,0.97759729
0.83,-30876.27,1850.1857,-32726.455,-31013.776,205.59753,-102.10093,92345.414,0.97759729
0.835,-30939.662,1777.1921,-32716.854,-31080.101,197.4863,-104.27881,92345.414,0.97759729
0.84,-31005.403,1811.7503,-32817.153,-30911.454,201.32649,69.758638,92345.414,0.97759729
0.845,-31006.283,1802.7705,-32809.054,-31016.261,200.32863,-7.4089774,92345.414,0.97759729
0.85,-31013.764,1790.6684,-32804.433,-30792.699,198.98382,164.14529,92345.414,0.97759729
0.855,-30944.448,1759.3948,-32703.843,-30566.323,195.50862,280.76551,92345.414,0.97759729
0.86,-30927.45,1838.9933,-32766.443,-30844.583,204.35381,61.529995,92345.414,0.97759729
0.865,-30992.923,1797.6336,-32790.557,-30885.229,199.75781,79.965078,92345.414,0.97759729
0.87,-31027.92,1788.9668,-32816.886,-31150.225,198.79473,-90.814245,92345.414,0.97759729
0.875,-30987.035,1807.4894,-32794.525,-30841.222,200.85301,108.26969,92345.414,0.97759729
0.88,-30954.187,1792.9198,-32747.106,-30954.255,199.234,-0.050854108,92345.414,0.97759729
0.885,-30875.024,1870.1468,-32745.171,-31063.801,207.81567,-140.17071,92345.414,0.97759729
0.89,-30901.8,1819.204,-32721.004,-31065.014,202.15477,-121.18965,92345.414,0.97759729
0.895,-30917.335,1793.9396,-32711.274,-31047.995,199.34732,-97.017698,92345.414,0.97759729
0.9,-30874.553,1807.1469,-32681.7,-30838.505,200.81495,26.766078,92345.414,0.97759729
0.905,-30924.891,1789.0818,-32713.973,-30754.267,198.80751,126.692,92345.414,0.97759729
0.91,-30953.86,1778.426,-32732.286,-31266.981,197.62341,-232.49904,92345.414,0.97759729
0.915,-30864.698,1808.0545,-32672.753,-30990.893,200.91581,-93.701984,92345.414,0.97759729
0.92,-30888.339,1774.2608,-32662.6,-30987.214,197.16056,-73.416337,92345.414,0.97759729
0.925,-30833.316,1787.7125,-32621.028,-30934.134,198.65535,-74.859627,92345.414,0.97759729
0.93,-30851.025,1817.9642,-32668.989,-30929.466,202.017,-58.243982,92345.414,0.97759729
0.935,-30875.558,1799.6873,-32675.245,-31158.115,199.98602,-209.80512,92345.414,0.97759729
0.94,-30935.295,1770.5221,-32705.817,-31327.535,196.74511,-291.24658,92345.414,0.97759729
0.945,-30832.679,1813.7153,-32646.394,-30991.783,201.54485,-118.13777,92345.414,0.97759729
0.95,-30804.159,1828.7059,-32632.865,-31199.372,203.21065,-293.45399,92345.414,0.97759729
0.955,-30827.269,1825.699,-32652.968,-31440.178,202.87651,-455.09779,92345.414,0.97759729
0.96,-30900.736,1765.4322,-32666.168,-31050.606,196.17951,-111.28185,92345.414,0.97759729
0.965,-30854.1,1832.9798,-32687.08,-31225.88,203.68557,-276.0545,92345.414,0.97759729
0.97,-30757.707,1810.4102,-32568.117,-31394.598,201.17758,-472.90528,92345.414,0.97759729
0.975,-30775.089,1804.5819,-32579.671,-31016.28,200.52992,-179.0897,92345.414,0.97759729
0.98,-30828.105,1775.1574,-32603.262,-31417.092,197.26019,-437.33574,92345.414,0.97759729
0.985,-30804.639,1804.7746,-32609.414,-31217.605,200.55133,-306.63565,92345.414,0.97759729
0.99,-30732.388,1792.0064,-32524.394,-31065.33,199.13249,-247.21691,92345.414,0.97759729
0.995,-30849.896,1776.7142,-32626.611,-31365.605,197.43319,-382.92465,92345.414,0.97759729
1.0,-30799.14,1770.5256,-32569.666,-31546.219,196.74549,-554.72219,92345.414,0.97759729
1.005,-30790.107,1824.8418,-32614.948,-30840.709,202.78125,-37.573362,92345.414,0.97759729
1.01,-30836.641,1773.2956,-32609.937,-30941.924,197.05331,-78.175024,92345.414,0.97759729
1.015,-30871.69,1804.3833,-32676.074,-31141.779,200.50785,-200.54689,92345.414,0.97759729
1.02,-30942.752,1803.823,-32746.575,-31061.186,200.44559,-87.939332,92345.414,0.97759729
1.025,-30931.465,1768.6427,-32700.107,-31064.86,196.53627,-99.048581,92345.414,0.97759729
1.03,-30879.201,1785.0041,-32664.205,-30934.076,198.35438,-40.745923,92345.414,0.97759729
1.035,-30895.432,1796.198,-32691.63,-31275.699,199.59828,-282.35653,92345.414,0.97759729
1.04,-30863.705,1788.4967,-32652.202,-31318.103,198.74249,-337.39992,92345.414,0.97759729
1.045,-30878.088,1791.5874,-32669.675,-31356.307,199.08593,-355.08767,92345.414,0.97759729
1.05,-30867.714,1828.7921,-32696.506,-31199.602,203.22022,-246.43406,92345.414,0.97759729
1.055,-30856.436,1805.1683,-32661.604,-31163.427,200.59508,-227.9477,92345.414,0.97759729
1.06,-30812.384,1778.3751,-32590.759,-31200.534,197.61775,-288.21006,92345.414,0.97759729
1.065,-30769.165,1838.7286,-32607.894,-30754.289,204.32439,11.045876,92345.414,0.97759729
1.07,-30869.896,1784.1052,-32654.002,-31170.054,198.2545,-222.87364,92345.414,0.97759729
1.075,-30822.022,1814.185,-32636.207,-31187.054,201.59704,-271.04403,92345.414,0.97759729
1.08,-30873.929,1802.6158,-32676.545,-31372.544,200.31144,-370.23203,92345.414,0.97759729
1.085,-30896.628,1778.2208,-32674.848,-31218.513,197.60061,-239.0068,92345.414,0.97759729
1.09,-30891.663,1771.857,-32663.52,-31217.247,196.89344,-241.75309,92345.414,0.97759729
1.095,-30808.542,1811.8568,-32620.398,-30860.359,201.33833,-38.475586,92345.414,0.97759729
1.1,-30828.942,1794.4145,-32623.357,-31135.947,199.40009,-227.95774,92345.414,0.97759729
1.105,-30853.792,1807.551,-32661.343,-31048.766,200.85986,-144.7718,92345.414,0.97759729
1.11,-30911.718,1795.7966,-32707.515,-31068.797,199.55368,-116.6349,92345.414,0.97759729
1.115,-30831.123,1821.341,-32652.464,-30952.77,202.39223,-90.325926,92345.414,0.97759729
1.12,-30819.413,1850.4454,-32669.859,-30731.981,205.6264,64.920521,92345.414,0.97759729
1.125,-30862.232,1812.3608,-32674.593,-31041.006,201.39433,-132.74313,92345.414,0.97759729
1.13,-30904.47,1818.9238,-32723.394,-31080.21,202.12363,-130.49099,92345.414,0.97759729
1.135,-30846.062,1831.002,-32677.064,-31122.531,203.46579,-205.284,92345.414,0.97759729
1.14,-30806.965,1829.7031,-32636.668,-30772.448,203.32145,25.629254,92345.414,0.97759729
1.145,-30885.065,1767.2645,-32652.33,-31107.833,196.38311,-165.40962,92345.414,0.97759729
1.15,-30838.206,1839.1319,-32677.338,-30919.596,204.36921,-60.433735,92345.414,0.97759729
1.155,-30895.719,1788.0306,-32683.75,-31228.066,198.6907,-246.7746,92345.414,0.97759729
1.16,-30957.889,1768.5871,-32726.476,-31162.591,196.53008,-151.99617,92345.414,0.97759729
1.165,-30933.176,1815.5035,-32748.679,-31247.259,201.74356,-233.21307,92345.414,0.97759729
1.17,-30846.649,1811.2954,-32657.944,-31280.626,201.27594,-322.23727,92345.414,0.97759729
1.175,-30852.744,1821.4625,-32674.206,-31144.184,202.40574,-216.40069,92345.414,0.97759729
1.18,-30917.767,1802.3391,-32720.106,-31410.257,200.28069,-365.68475,92345.414,0.97759729
1.185,-30923.742,1799.7949,-32723.537,-31428.186,199.99797,-374.55996,92345.414,0.97759729
1.19,-30819.943,1822.7917,-32642.735,-31228.291,202.55344,-303.20665,92345.414,0.97759729
1.195,-30823.681,1814.8928,-32638.574,-31604.661,201.6757,-579.89399,92345.414,0.97759729
1.2,-30915.904,1764.6828,-32680.586,-31264.343,196.09623,-258.7238,92345.414,0.97759729
1.205,-30936.112,1790.9199,-32727.032,-31116.789,199.01176,-134.15622,92345.414,0.97759729
1.21,-30862.272,1807.3073,-32669.579,-31230.717,200.83278,-273.57782,92345.414,0.97759729
1.215,-30895.195,1838.9757,-32734.171,-31261.75,204.35185,-272.17475,92345.414,0.97759729
1.22,-30873.224,1806.0469,-32679.271,-31299.722,200.69272,-316.68392,92345.414,0.97759729
1.225,-30864.819,1795.9031,-32660.722,-31371.925,199.56551,-376.53665,92345.414,0.97759729
1.23,-30988.328,1821.7904,-32810.118,-30902.604,202.44218,63.651602,92345.414,0.97759729
1.235,-30882.301,1786.3978,-32668.699,-31186.684,198.50926,-226.01132,92345.414,0.97759729
1.24,-30924.108,1815.6095,-32739.718,-31395.055,201.75533,-349.68766,92345.414,0.97759729
1.245,-30933.861,1769.0895,-32702.951,-31130.699,196.58591,-146.15618,92345.414,0.97759729
1.25,-30997.464,1796.3491,-32793.813,-31223.198,199.61507,-167.61221,92345.414,0.97759729
1.255,-30943.165,1786.1544,-32729.32,-31207.725,198.48221,-196.44142,92345.414,0.97759729
1.26,-30901.247,1843.3806,-32744.627,-30795.527,204.84134,78.499331,92345.414,0.97759729
1.265,-30974.066,1816.9017,-32790.968,-31090.261,201.89893,-86.276893,92345.414,0.97759729
1.27,-30995.907,1800.9814,-32796.888,-31052.465,200.12983,-41.995911,92345.414,0.97759729
1.275,-30936.767,1798.7343,-32735.502,-30831.638,199.88012,78.060633,92345.414,0.97759729
1.28,-30978.86,1789.1176,-32767.978,-31089.494,198.81149,-82.147909,92345.414,0.97759729
1.285,-30944.386,1827.8443,-32772.231,-30809.232,203.11489,100.35455,92345.414,0.97759729
1.29,-30949.66,1809.9776,-32759.637,-30792.18,201.12951,116.93213,92345.414,0.97759729
1.295,-30863.445,1849.7958,-32713.24,-30815.745,205.55421,35.418198,92345.414,0.97759729
1.3,-30906.403,1821.4709,-32727.874,-31156.455,202.40667,-185.66891,92345.414,0.97759729
1.305,-30978.83,1789.8514,-32768.681,-30919.523,198.89303,44.036652,92345.414,0.97759729
1.31,-30922.554,1784.6444,-32707.198,-31297.339,198.31441,-278.28562,92345.414,0.97759729
1.315,-30842.13,1778.7792,-32620.909,-30962.916,197.66266,-89.68658,92345.414,0.97759729
1.32,-30842.408,1825.9907,-32668.398,-30730.285,202.90892,83.253625,92345.414,0.97759729
1.325,-30878.001,1816.7528,-32694.754,-30887.605,201.88238,-7.1309274,92345.414,0.97759729
1.33,-30983.585,1719.5259,-32703.111,-31163.444,191.07828,-133.54894,92345.414,0.97759729
1.335,-30958.298,1770.5012,-32728.799,-31232.271,196.74278,-203.43095,92345.414,0.97759729
1.34,-30872.732,1796.9669,-32669.699,-30932.83,199.68373,-44.624261,92345.414,0.97759729
1.345,-30920.326,1788.5196,-32708.845,-31236.362,198.74504,-234.6637,92345.414,0.97759729
1.35,-30975.4,1785.5196,-32760.92,-31355.829,198.41167,-282.47599,92345.414,0.97759729
1.355,-30924.154,1802.3375,-32726.491,-31255.231,200.28052,-245.83158,92345.414,0.97759729
1.36,-30868.753,1794.771,-32663.524,-31097.93,199.43971,-170.16926,92345.414,0.97759729
1.365,-30892.435,1820.4602,-32712.895,-30969.313,202.29435,-57.084079,92345.414,0.97759729
1.37,-30952.045,1792.0598,-32744.105,-30870.314,199.13844,60.687015,92345.414,0.97759729
1.375,-30938.233,1822.6397,-32760.872,-30840.971,202.53655,72.219013,92345.414,0.97759729
1.38,-30928.38,1816.0577,-32744.437,-30735.793,201.80514,142.99987,92345.414,0.97759729
1.385,-31000.794,1800.2898,-32801.084,-30734.662,200.05297,197.60915,92345.414,0.97759729
1.39,-31091.51,1753.5701,-32845.08,-31128.728,194.86136,-27.634873,92345.414,0.97759729
1.395,-31061.563,1788.5119,-32850.075,-31058.359,198.74418,2.3787695,92345.414,0.97759729
1.4,-30979.697,1851.7186,-32831.416,-31011.661,205.76787,-23.733526,92345.414,0.97759729
1.405,-31014.387,1779.0927,-32793.48,-31048.696,197.69749,-25.475125,92345.414,0.97759729
1.41,-31043.708,1752.967,-32796.675,-31317.083,194.79433,-202.98623,92345.414,0.97759729
1.415,-30957.383,1779.9553,-32737.338,-30961.464,197.79335,-3.0300685,92345.414,0.97759729
1.42,-30993.618,1774.2317,-32767.849,-31049.66,197.15733,-41.612432,92345.414,0.97759729
1.425,-30957.111,1778.7626,-32735.874,-30856.316,197.66081,74.842357,92345.414,0.97759729
1.43,-30895.852,1876.533,-32772.385,-31172.916,208.52532,-205.72655,92345.414,0.97759729
1.435,-30840.035,1855.4352,-32695.47,-30848.632,206.18088,-6.3834007,92345.414,0.97759729
1.44,-30905.32,1796.2834,-32701.603,-31343.696,199.60777,-325.50323,92345.414,0.97759729
1.445,-30920.737,1824.0719,-32744.809,-31067.232,202.6957,-108.77556,92345.414,0.97759729
1.45,-30945.359,1778.3439,-32723.703,-31067.464,197.61428,-90.665288,92345.414,0.97759729
1.455,-30948.484,1744.1376,-32692.622,-31115.278,193.81319,-123.84789,92345.414,0.97759729
1.46,-30949.446,1805.2196,-32754.665,-30896.569,200.60078,39.261803,92345.414,0.97759729
1.465,-30896.791,1786.4356,-32683.226,-31010.774,198.51346,-84.635091,92345.414,0.97759729
1.47,-30865.598,1781.6688,-32647.267,-30912.762,197.98376,-35.019907,92345.414,0.97759729
1.475,-30935.78,1808.1912,-32743.971,-31108.874,200.93099,-128.52591,92345.414,0.97759729
1.48,-30861.174,1797.0443,-32658.219,-31210.81,199.69233,-259.61218,92345.414,0.97759729
