Time / ns,TotEng / Kcal mole⁻¹,KinEng / Kcal mole⁻¹,PotEng / Kcal mole⁻¹,Enthalpy / Kcal mole⁻¹,Temp / K,Press / atm,Volume / Å³,Density / g cm⁻¹
0.63,-28083.115,2471.8212,-30554.937,-27874.819,276.5071,159.51709,89535.984,1.0023213
0.635,-28138.088,2469.2842,-30607.372,-27649.193,276.2233,374.40533,89535.984,1.0023213
0.64,-28034.039,2496.6305,-30530.669,-28101.184,279.28236,-51.42169,89535.984,1.0023213
0.645,-28135.183,2400.5393,-30535.722,-28326.751,268.53324,-146.70678,89535.984,1.0023213
0.65,-28049.046,2460.631,-30509.677,-27675.654,275.25532,285.95112,89535.984,1.0023213
0.655,-28079.045,2437.8707,-30516.916,-28234.703,272.70927,-119.20564,89535.984,1.0023213
0.66,-28164.047,2444.7658,-30608.813,-28205.85,273.48058,-32.013803,89535.984,1.0023213
0.665,-28097.435,2458.9151,-30556.35,-28184.217,275.06337,-66.458907,89535.984,1.0023213
0.67,-28052.492,2448.0171,-30500.509,-28116.49,273.84429,-49.01099,89535.984,1.0023213
0.675,-28047.524,2473.0428,-30520.567,-28100.03,276.64375,-40.21046,89535.984,1.0023213
0.68,-28140.278,2452.7967,-30593.075,-27842.749,274.37895,227.85354,89535.984,1.0023213
0.685,-28189.627,2405.6119,-30595.238,-28640.601,269.10068,-345.36479,89535.984,1.0023213
0.69,-28145.683,2394.8306,-30540.513,-28361.064,267.89465,-164.94337,89535.984,1.0023213
0.695,-28120.984,2436.508,-30557.492,-28257.122,272.55684,-104.25664,89535.984,1.0023213
0.7,-28120.825,2451.8384,-30572.663,-27995.98,274.27174,95.608773,89535.984,1.0023213
0.705,-27939.985,2489.9953,-30429.981,-28078.38,278.54012,-105.98516,89535.984,1.0023213
0.71,-28053.845,2508.6921,-30562.537,-27908.61,280.63161,111.22419,89535.984,1.0023213
0.715,-28131.885,2454.2967,-30586.182,-28014.135,274.54674,90.175119,89535.984,1.0023213
0.72,-28120.224,2438.6578,-30558.882,-28076.307,272.79731,33.632726,89535.984,1.0023213
0.725,-28102.514,2449.526,-30552.04,-28170.347,274.01307,-51.947591,89535.984,1.0023213
0.73,-27993.395,2544.3506,-30537.746,-27646.381,284.62051,265.75008,89535.984,1.0023213
0.735,-28066.792,2456.1218,-30522.914,-28222.033,274.75091,-118.88674,89535.984,1.0023213
0.74,-28118.204,2463.2847,-30581.489,-28431.042,275.55217,-239.57747,89535.984,1.0023213
0.745,-28048.266,2527.6711,-30575.938,-28180.313,282.75467,-101.1241,89535.984,1.0023213
0.75,-28065.017,2509.2075,-30574.224,-27560.13,280.68927,386.6525,89535.984,1.0023213
0.755,-28211.6,2437.2599,-30648.86,-28057.713,272.64094,117.84949,89535.984,1.0023213
0.76,-28040.386,2468.7562,-30509.142,-27784.565,276.16424,195.91223,89535.984,1.0023213
0.765,-28138.238,2437.516,-30575.754,-27860.8,272.66959,212.46758,89535.984,1.0023213
0.77,-27968.531,2444.6537,-30413.184,-27858.5,273.46805,84.263849,89535.984,1.0023213
0.775,-28020.155,2537.7464,-30557.901,-27471.439,283.88174,420.21769,89535.984,1.0023213
0.78,-28130.332,2406.05,-30536.382,-28438.293,269.14969,-235.84261,89535.984,1.0023213
0.785,-28090.058,2432.8998,-30522.958,-28099.844,272.15321,-7.4943411,89535.984,1.0023213
0.79,-28056.227,2456.3181,-30512.545,-27878.165,274.77287,136.3631,89535.984,1.0023213
0.795,-28173.478,2431.4989,-30604.977,-28083.91,271.9965,68.592468,89535.984,1.0023213
0.8,-28077.617,2477.5221,-30555.139,-27884.894,277.14482,147.59136,89535.984,1.0023213
0.805,-28215.465,2451.9809,-30667.446,-28176.567,274.28769,29.788631,89535.984,1.0023213
0.81,-28187.567,2447.0151,-30634.582,-28050.184,273.7322,105.21088,89535.984,1.0023213
0.815,-28177.919,2444.5732,-30622.492,-27908.04,273.45904,206.6787,89535.984,1.0023213
0.82,-28116.648,2414.7025,-30531.35,-27570.818,270.11759,418.00738,89535.984,1.0023213
0.825,-28120.278,2460.6253,-30580.903,-28290.958,275.25469,-130.71024,89535.984,1.0023213
0.83,-28173.671,2468.5498,-30642.221,-28186.05,276.14115,-9.479962,89535.984,1.0023213
0.835,-28119.028,2411.4127,-30530.441,-27760.74,269.74958,274.38431,89535.984,1.0023213
0.84,-28099.157,2456.8758,-30556.033,-28215.86,274.83525,-89.373374,89535.984,1.0023213
0.845,-28163.445,2435.9552,-30599.401,-28418.896,272.495,-195.62927,89535.984,1.0023213
0.85,-28184.736,2401.2047,-30585.94,-27710.636,268.60768,363.07459,89535.984,1.0023213
0.855,-28046.013,2491.6303,-30537.644,-28614.097,278.72302,-435.04946,89535.984,1.0023213
0.86,-28326.12,2399.8945,-30726.015,-28959.88,268.46111,-485.34588,89535.984,1.0023213
0.865,-28049.278,2465.792,-30515.07,-27616.597,275.83264,331.35527,89535.984,1.0023213
0.87,-28105.763,2379.0685,-30484.832,-28073.094,266.13144,25.018649,89535.984,1.0023213
0.875,-28105.812,2444.6074,-30550.42,-28178.003,273.46287,-55.285204,89535.984,1.0023213
0.88,-28055.36,2417.0325,-30472.392,-27427.239,270.37823,481.0277,89535.984,1.0023213
0.885,-28028.756,2530.9208,-30559.677,-27644.929,283.1182,293.94244,89535.984,1.0023213
0.89,-28035.193,2471.8305,-30507.024,-28326.52,276.50814,-223.10418,89535.984,1.0023213
0.895,-28129.677,2399.0052,-30528.682,-28037.299,268.36163,70.74452,89535.984,1.0023213
0.9,-28104.128,2486.2805,-30590.408,-28324.792,278.12457,-168.98941,89535.984,1.0023213
0.905,-28094.054,2434.3258,-30528.38,-28381.713,272.31272,-220.29449,89535.984,1.0023213
0.91,-28154.228,2450.1959,-30604.424,-28338.203,274.08801,-140.89151,89535.984,1.0023213
0.915,-28056.034,2472.538,-30528.572,-28064.335,276.58729,-6.357623,89535.984,1.0023213
0.92,-28047.613,2496.7762,-30544.389,-27602.163,279.29866,341.1344,89535.984,1.0023213
0.925,-28134.092,2457.8967,-30591.989,-28174.255,274.94945,-30.757386,89535.984,1.0023213
0.93,-28185.309,2451.6828,-30636.992,-28127.343,274.25435,44.391544,89535.984,1.0023213
0.935,-28064.171,2431.6348,-30495.805,-27991.954,272.0117,55.305107,89535.984,1.0023213
0.94,-28092.724,2436.174,-30528.898,-27865.056,272.51947,174.3528,89535.984,1.0023213
0.945,-28188.707,2435.8558,-30624.563,-27847.957,272.48387,260.95319,89535.984,1.0023213
0.95,-28167.147,2453.2308,-30620.377,-28344.063,274.4275,-135.48597,89535.984,1.0023213
0.955,-28124.915,2424.184,-30549.099,-27483.072,271.17822,491.53611,89535.984,1.0023213
0.96,-28043.289,2471.9613,-30515.251,-28180.795,276.52277,-105.30454,89535.984,1.0023213
0.965,-28091.534,2486.9177,-30578.451,-27661.896,278.19585,329.02483,89535.984,1.0023213
0.97,-28125.624,2506.1656,-30631.789,-28241.602,280.34899,-88.81827,89535.984,1.0023213
0.975,-28124.32,2482.2585,-30606.578,-27987.594,277.67466,104.70765,89535.984,1.0023213
0.98,-28042.115,2441.6362,-30483.752,-27908.232,273.13049,102.53059,89535.984,1.0023213
0.985,-28066.151,2475.9231,-30542.075,-28266.932,276.96596,-153.76142,89535.984,1.0023213
0.99,-28143.738,2461.6315,-30605.369,-28479.858,275.36724,-257.40766,89535.984,1.0023213
0.995,-28185.128,2436.7187,-30621.847,-28052.554,272.58041,101.52754,89535.984,1.0023213
1.0,-28232.254,2438.7717,-30671.026,-28552.136,272.81006,-244.97151,89535.984,1.0023213
1.005,-28038.051,2439.0433,-30477.094,-28213.896,272.84044,-134.66574,89535.984,1.0023213
1.01,-28069.401,2432.6929,-30502.094,-28056.655,272.13007,9.7617431,89535.984,1.0023213
1.015,-28137.187,2443.7385,-30580.926,-27942.92,273.36566,148.77324,89535.984,1.0023213
1.02,-28094.955,2468.6163,-30563.571,-28077.856,276.14859,13.094364,89535.984,1.0023213
1.025,-28075.119,2422.2083,-30497.327,-27893.042,270.95721,139.43801,89535.984,1.0023213
1.03,-28167.139,2419.0759,-30586.215,-28357.604,270.60681,-145.8619,89535.984,1.0023213
1.035,-27986.687,2497.1005,-30483.788,-27513.226,279.33493,362.58576,89535.984,1.0023213
1.04,-28159.688,2446.5445,-30606.233,-27972.888,273.67956,143.05551,89535.984,1.0023213
1.045,-28124.143,2417.7533,-30541.896,-28398.097,270.45886,-209.79959,89535.984,1.0023213
1.05,-28153.219,2390.1374,-30543.357,-28400.445,267.36964,-189.33005,89535.984,1.0023213
1.055,-28056.331,2437.8946,-30494.225,-28400.969,272.71195,-263.93129,89535.984,1.0023213
1.06,-28103.294,2418.5345,-30521.829,-28060.298,270.54625,32.927579,89535.984,1.0023213
1.065,-28124.132,2382.1428,-30506.275,-28280.682,266.47534,-119.88863,89535.984,1.0023213
1.07,-28113.922,2392.401,-30506.323,-28062.375,267.62286,39.475957,89535.984,1.0023213
1.075,-28023.279,2488.5576,-30511.836,-27888.247,278.37929,103.40964,89535.984,1.0023213
1.08,-28218.282,2401.0114,-30619.293,-27755.622,268.58605,354.31392,89535.984,1.0023213
1.085,-28223.49,2385.3225,-30608.813,-28213.185,266.83104,7.891958,89535.984,1.0023213
1.09,-28052.544,2451.2284,-30503.772,-27775.393,274.20351,212.24728,89535.984,1.0023213
1.095,-28054.803,2443.2946,-30498.097,-28112.48,273.31601,-44.170539,89535.984,1.0023213
1.1,-27970.456,2505.2692,-30475.726,-27815.794,280.24872,118.44331,89535.984,1.0023213
1.105,-28094.959,2457.7001,-30552.659,-28147.173,274.92745,-39.98648,89535.984,1.0023213
1.11,-28029.865,2432.2659,-30462.131,-28064.11,272.08229,-26.225366,89535.984,1.0023213
1.115,-28158.08,2499.0355,-30657.115,-28435.81,279.55139,-212.69154,89535.984,1.0023213
1.12,-28014.265,2488.1978,-30502.463,-28223.982,278.33904,-160.60522,89535.984,1.0023213
1.125,-28071.315,2479.8997,-30551.215,-27897.908,277.41079,132.79877,89535.984,1.0023213
1.13,-28164.861,2370.5294,-30535.391,-28321.048,265.17622,-119.61108,89535.984,1.0023213
1.135,-28150.123,2435.0268,-30585.15,-28420.39,272.39114,-206.97503,89535.984,1.0023213
1.14,-28097.698,2455.2507,-30552.949,-28679.421,274.65346,-445.49442,89535.984,1.0023213
1.145,-28029.969,2492.1241,-30522.093,-27906.906,278.77826,94.243773,89535.984,1.0023213
1.15,-28142.418,2423.7712,-30566.189,-27912.644,271.13205,175.96517,89535.984,1.0023213
