Time / ns,TotEng / Kcal mole⁻¹,KinEng / Kcal mole⁻¹,PotEng / Kcal mole⁻¹,Enthalpy / Kcal mole⁻¹,Temp / K,Press / atm,Volume / Å³,Density / g cm⁻¹
0.59,-28078.269,2468.1614,-30546.43,-29544.601,276.0977,-1088.7822,92345.414,0.97182764
0.595,-28008.462,2447.8544,-30456.317,-30381.769,273.82608,-1762.2306,92345.414,0.97182764
0.6,-28001.233,2501.2823,-30502.515,-29353.864,279.80272,-1004.3568,92345.414,0.97182764
0.605,-27932.466,2529.5334,-30461.999,-29798.582,282.96299,-1385.6304,92345.414,0.97182764
0.61,-28004.091,2439.804,-30443.895,-29174.144,272.92554,-868.78908,92345.414,0.97182764
0.615,-27887.912,2471.8068,-30359.719,-29441.989,276.50548,-1153.9348,92345.414,0.97182764
0.62,-28060.708,2421.3519,-30482.059,-29780.892,270.86141,-1277.2732,92345.414,0.97182764
0.625,-28023.357,2422.9068,-30446.264,-29791.415,271.03535,-1312.8207,92345.414,0.97182764
0.63,-27920.316,2494.9376,-30415.254,-29482.749,279.09299,-1160.1387,92345.414,0.97182764
0.635,-27904.625,2477.4225,-30382.047,-29637.068,277.13369,-1286.3755,92345.414,0.97182764
0.64,-27952.889,2476.3255,-30429.215,-29723.008,277.01097,-1314.3501,92345.414,0.97182764
0.645,-28014.576,2435.0585,-30449.634,-29494.735,272.39469,-1099.0497,92345.414,0.97182764
0.65,-27999.498,2418.8043,-30418.302,-29590.777,270.57644,-1181.5581,92345.414,0.97182764
0.655,-27956.061,2453.382,-30409.443,-30012.841,274.44442,-1527.2019,92345.414,0.97182764
0.66,-27923.23,2500.1977,-30423.428,-29577.349,279.6814,-1228.2179,92345.414,0.97182764
0.665,-28056.419,2455.1766,-30511.596,-30078.292,274.64518,-1501.2828,92345.414,0.97182764
0.67,-28085.755,2469.31,-30555.065,-29788.912,276.22619,-1264.6299,92345.414,0.97182764
0.675,-27961.474,2501.588,-30463.062,-29931.463,279.83693,-1462.7584,92345.414,0.97182764
0.68,-27971.184,2474.7238,-30445.908,-29417.06,276.83179,-1073.5928,92345.414,0.97182764
0.685,-28002.622,2480.8766,-30483.499,-29836.901,277.52007,-1361.9905,92345.414,0.97182764
0.69,-28062.588,2397.2515,-30459.839,-29774.12,268.16545,-1270.8488,92345.414,0.97182764
0.695,-28010.906,2490.247,-30501.153,-29689.372,278.56828,-1246.2963,92345.414,0.97182764
0.7,-27973.935,2471.3725,-30445.308,-29163.715,276.4569,-883.4363,92345.414,0.97182764
0.705,-27975.669,2496.0767,-30471.746,-29805.268,279.22041,-1358.5154,92345.414,0.97182764
0.71,-27994.438,2425.1423,-30419.58,-29670.736,271.28543,-1244.6868,92345.414,0.97182764
0.715,-28043.248,2433.475,-30476.723,-30283.335,272.21756,-1663.3119,92345.414,0.97182764
0.72,-27985.754,2482.8626,-30468.617,-29539.457,277.74223,-1153.6573,92345.414,0.97182764
0.725,-27954.292,2462.2756,-30416.568,-30015.828,275.43929,-1530.7334,92345.414,0.97182764
0.73,-27961.751,2449.2597,-30411.01,-29969.631,273.98329,-1490.8936,92345.414,0.97182764
0.735,-27992.557,2432.367,-30424.924,-29349.672,272.09361,-1007.686,92345.414,0.97182764
0.74,-28053.337,2454.2833,-30507.621,-29695.698,274.54524,-1219.4877,92345.414,0.97182764
0.745,-28015.568,2512.4828,-30528.051,-29874.954,281.05566,-1380.6334,92345.414,0.97182764
0.75,-27902.549,2493.1832,-30395.732,-29514.701,278.89673,-1197.057,92345.414,0.97182764
0.755,-28039.311,2411.5974,-30450.908,-29821.285,269.77024,-1323.1536,92345.414,0.97182764
0.76,-28062.991,2449.9982,-30512.989,-29870.849,274.0659,-1342.3723,92345.414,0.97182764
0.765,-27838.79,2530.7151,-30369.506,-29468.557,283.09518,-1210.1357,92345.414,0.97182764
0.77,-28049.341,2379.6144,-30428.955,-29801.814,266.1925,-1301.2484,92345.414,0.97182764
0.775,-28050.067,2410.9043,-30460.972,-30126.859,269.6927,-1542.0615,92345.414,0.97182764
0.78,-28009.424,2437.0724,-30446.496,-29630.558,272.61997,-1203.7262,92345.414,0.97182764
0.785,-27928.711,2447.1547,-30375.866,-30110.104,273.74781,-1619.7298,92345.414,0.97182764
0.79,-28029.347,2450.923,-30480.27,-29726.348,274.16935,-1260.0593,92345.414,0.97182764
0.795,-28003.701,2462.3317,-30466.033,-30019.363,275.44557,-1496.6718,92345.414,0.97182764
0.8,-27951.443,2451.049,-30402.492,-30013.442,274.18344,-1531.0771,92345.414,0.97182764
0.805,-28016.817,2431.7317,-30448.548,-30075.687,272.02254,-1528.7544,92345.414,0.97182764
0.81,-27973.893,2457.1886,-30431.081,-29770.55,274.87025,-1334.0558,92345.414,0.97182764
0.815,-28015.789,2426.3289,-30442.118,-29591.887,271.41817,-1170.286,92345.414,0.97182764
0.82,-27992.192,2437.0539,-30429.246,-30465.173,272.6179,-1836.2405,92345.414,0.97182764
0.825,-28014.653,2394.3695,-30409.023,-29738.211,267.84307,-1279.7781,92345.414,0.97182764
0.83,-27921.033,2495.764,-30416.797,-29743.936,279.18543,-1353.5438,92345.414,0.97182764
0.835,-28055.347,2423.1012,-30478.448,-29715.526,271.05709,-1232.718,92345.414,0.97182764
0.84,-28098.267,2401.3872,-30499.654,-30017.759,268.62809,-1425.2639,92345.414,0.97182764
0.845,-28060.58,2418.8225,-30479.402,-29778.29,270.57847,-1275.4358,92345.414,0.97182764
0.85,-27993.536,2470.9773,-30464.513,-29979.146,276.4127,-1474.3575,92345.414,0.97182764
0.855,-27946.832,2462.5591,-30409.391,-30068.756,275.471,-1575.5737,92345.414,0.97182764
0.86,-27896.159,2500.8813,-30397.04,-29586.228,279.75787,-1254.9119,92345.414,0.97182764
0.865,-28030.701,2389.2891,-30419.991,-29576.458,267.27476,-1147.7568,92345.414,0.97182764
0.87,-28003.725,2461.0622,-30464.787,-29627.195,275.30356,-1205.4613,92345.414,0.97182764
0.875,-27980.957,2484.9084,-30465.865,-29466.315,277.97108,-1102.9096,92345.414,0.97182764
0.88,-27916.759,2480.3119,-30397.071,-29444.139,277.4569,-1134.1112,92345.414,0.97182764
0.885,-28002.312,2429.3677,-30431.68,-29987.337,271.7581,-1473.9228,92345.414,0.97182764
0.89,-27998.793,2464.1311,-30462.924,-30094.444,275.64686,-1556.0651,92345.414,0.97182764
0.895,-27959.873,2514.2257,-30474.099,-30012.302,281.25062,-1523.9717,92345.414,0.97182764
0.9,-28006.429,2473.7725,-30480.202,-29545.842,276.72538,-1143.0464,92345.414,0.97182764
0.905,-28073.961,2438.23,-30512.191,-29962.22,272.74947,-1402.0722,92345.414,0.97182764
0.91,-28088.534,2407.4519,-30495.986,-29994.754,269.30651,-1415.4084,92345.414,0.97182764
0.915,-27920.396,2501.565,-30421.961,-29361.647,279.83435,-1070.159,92345.414,0.97182764
0.92,-27949.189,2404.9231,-30354.112,-29983.857,269.02363,-1510.7836,92345.414,0.97182764
0.925,-28030.751,2459.6478,-30490.399,-30089.601,275.14534,-1528.7394,92345.414,0.97182764
0.93,-27886.293,2500.5132,-30386.806,-29941.818,279.71669,-1526.2708,92345.414,0.97182764
0.935,-28033.479,2423.3099,-30456.789,-29786.25,271.08045,-1301.4696,92345.414,0.97182764
0.94,-27904.103,2502.3144,-30406.417,-29826.839,279.91818,-1427.6725,92345.414,0.97182764
0.945,-28111.468,2409.344,-30520.812,-30000.501,269.51817,-1402.6467,92345.414,0.97182764
0.95,-27945.609,2454.6818,-30400.291,-29948.654,274.58982,-1487.3031,92345.414,0.97182764
0.955,-28036.268,2435.0754,-30471.343,-29856.767,272.39657,-1351.7593,92345.414,0.97182764
0.96,-27953.275,2494.8694,-30448.144,-29466.441,279.08535,-1123.558,92345.414,0.97182764
0.965,-28041.861,2433.0607,-30474.922,-30005.128,272.17121,-1457.7674,92345.414,0.97182764
0.97,-27980.807,2475.294,-30456.101,-30113.124,276.89558,-1583.2902,92345.414,0.97182764
0.975,-28102.791,2390.717,-30493.508,-29781.392,267.43449,-1246.3964,92345.414,0.97182764
0.98,-28054.859,2430.5731,-30485.432,-30263.88,271.89293,-1640.2441,92345.414,0.97182764
0.985,-27903.896,2476.1777,-30380.074,-29119.161,276.99443,-902.35993,92345.414,0.97182764
0.99,-28051.364,2432.4198,-30483.784,-29902.994,272.09951,-1374.8744,92345.414,0.97182764
0.995,-28058.935,2455.157,-30514.092,-30231.751,274.64298,-1613.3618,92345.414,0.97182764
1.0,-28036.929,2481.0434,-30517.972,-29627.768,277.53873,-1181.2316,92345.414,0.97182764
1.005,-28000.297,2520.5992,-30520.897,-29810.736,281.96359,-1344.2888,92345.414,0.97182764
1.01,-28075.784,2461.1302,-30536.915,-29368.753,275.31116,-960.05622,92345.414,0.97182764
1.015,-27960.835,2462.4049,-30423.24,-29987.701,275.45376,-1504.9905,92345.414,0.97182764
1.02,-27997.444,2471.2248,-30468.669,-29659.201,276.44038,-1233.8896,92345.414,0.97182764
1.025,-28056.593,2445.1815,-30501.775,-30322.106,273.52708,-1682.1911,92345.414,0.97182764
1.03,-28073.05,2431.4183,-30504.468,-29878.136,271.98748,-1340.3147,92345.414,0.97182764
1.035,-27969.187,2443.6207,-30412.808,-29958.803,273.35249,-1477.3316,92345.414,0.97182764
1.04,-27989.594,2449.3947,-30438.989,-29649.696,273.99838,-1232.6605,92345.414,0.97182764
1.045,-28044.633,2433.4646,-30478.097,-29324.757,272.21638,-950.51929,92345.414,0.97182764
1.05,-28044.529,2394.3901,-30438.919,-29859.085,267.84537,-1347.3464,92345.414,0.97182764
1.055,-28010.205,2459.346,-30469.551,-29673.633,275.11158,-1235.13,92345.414,0.97182764
1.06,-27976.947,2509.8624,-30486.809,-29726.396,280.76253,-1299.003,92345.414,0.97182764
1.065,-28057.528,2417.0871,-30474.615,-29165.792,270.38434,-822.90983,92345.414,0.97182764
1.07,-28045.301,2435.9963,-30481.298,-29437.119,272.49959,-1033.4536,92345.414,0.97182764
1.075,-27947.164,2485.2372,-30432.401,-30026.301,278.00786,-1543.8032,92345.414,0.97182764
1.08,-28096.895,2404.4092,-30501.304,-29829.164,268.96614,-1286.2465,92345.414,0.97182764
1.085,-28077.869,2465.5377,-30543.407,-30266.765,275.8042,-1625.3016,92345.414,0.97182764
1.09,-27970.518,2475.4037,-30445.922,-29888.42,276.90786,-1424.083,92345.414,0.97182764
1.095,-27997.957,2438.5454,-30436.502,-29993.02,272.78474,-1481.3765,92345.414,0.97182764
1.1,-28047.777,2480.6223,-30528.399,-30126.024,277.49163,-1543.1421,92345.414,0.97182764
1.105,-27976.539,2452.7628,-30429.302,-29268.964,274.37515,-959.65279,92345.414,0.97182764
1.11,-27999.631,2464.5674,-30464.199,-29525.462,275.69566,-1132.9614,92345.414,0.97182764
1.115,-28054.722,2432.9583,-30487.68,-29371.611,272.15975,-977.81833,92345.414,0.97182764
1.12,-28007.513,2511.6611,-30519.174,-29807.851,280.96374,-1336.7886,92345.414,0.97182764
1.125,-27946.108,2519.3291,-30465.437,-29233.551,281.82151,-955.95393,92345.414,0.97182764
1.13,-28180.884,2420.1448,-30601.029,-29581.088,270.72638,-1039.6809,92345.414,0.97182764
1.135,-27970.352,2467.5307,-30437.883,-29481.246,276.02714,-1121.8707,92345.414,0.97182764
1.14,-28044.828,2463.3972,-30508.225,-29841.871,275.56475,-1334.342,92345.414,0.97182764
1.145,-27867.733,2495.455,-30363.188,-29525.228,279.15087,-1230.7245,92345.414,0.97182764
1.15,-27929.966,2423.7271,-30353.693,-29623.291,271.12711,-1257.3296,92345.414,0.97182764
1.155,-28019.525,2475.9062,-30495.431,-30046.031,276.96406,-1504.7239,92345.414,0.97182764
1.16,-28014.308,2487.9577,-30502.266,-29838.603,278.31219,-1354.5777,92345.414,0.97182764
1.165,-27925.212,2489.3245,-30414.537,-29259.552,278.46508,-990.77543,92345.414,0.97182764
1.17,-28067.452,2451.4515,-30518.903,-29548.086,274.22847,-1099.402,92345.414,0.97182764
